id,name,is_clan,is_virtual,spelling_of,spellings,septs,present_national_histories,design_names,design_ids
5569,Makchonachy,0,0,MacDonagh,,,,,
5570,Makconchie,0,0,MacDonagh,,,,,
5571,Makconoch,0,0,MacDonagh,,,,,
5572,MacLaggen,0,0,MacLaggan,,,,,
5573,MacLagine,0,0,MacLaggan,,,,,
5574,MacLaglan,0,0,MacLaggan,,,,,
5575,MacLaglen,0,0,MacLaggan,,,,,
5576,MacLagone,0,0,MacLaggan,,,,,
5577,MacLugane,0,0,MacLaggan,,,,,
5578,Makclaggan,0,0,MacLaggan,,,,,
5579,Makonoquhy,0,0,MacDonagh,,,,,
5580,Stark,0,0,,"Starke,Sterk,Stirk",,,,
5581,Starke,0,0,Stark,,,,,
5582,Sterk,0,0,Stark,,,,,
5583,Stirk,0,0,Stark,,,,,
5584,MacGlagan,0,0,MacLaggan,,,,,
5585,MacKlagan,0,0,MacLaggan,,,,,
5586,MacLagain,0,0,MacLaggan,,,,,
5587,MacLagane,0,0,MacLaggan,,,,,
5588,MacClagan,0,0,MacLaggan,,,,,
5589,MacClagane,0,0,MacLaggan,,,,,
5590,MacClagnan,0,0,MacLaggan,,,,,
5591,MacClaugan,0,0,MacLaggan,,,,,
5592,MacConacher,0,0,MacDonagh,,,,,
5593,MacConcher,0,0,MacDonagh,,,,,
5594,MacConnacher,0,0,MacDonagh,,,,,
5595,MacConquhar,0,0,MacDonagh,,,,,
5596,MacCrobert,0,0,MacDonagh,,,,,
5597,MacDonach,0,0,MacDonagh,,,,,
5598,MacDonachy,0,0,MacDonagh,,,,,
5599,MacDonchy,0,0,MacDonagh,,,,,
5600,MacDonnach,0,0,MacDonagh,,,,,
5601,MacDonnchaidh,0,0,MacDonagh,,,,,
5602,MacDonochie,0,0,MacDonagh,,,,,
5603,MacDonough,0,0,MacDonagh,,,,,
5604,MacDonquhy,0,0,MacDonagh,,,,,
5605,MacDouagh,0,0,MacDonagh,,,,,
5606,MacHonichy,0,0,MacDonagh,,,,,
5607,MacInechy,0,0,MacDonagh,,,,,
5608,Dunkanson,0,0,Duncanson,,,,,
5609,Dunkansoun,0,0,Duncanson,,,,,
5610,Dunkeson,0,0,Duncanson,,,,,
5611,Dunkesone,0,0,Duncanson,,,,,
5612,Dunkesoun,0,0,Duncanson,,,,,
5613,Dunkinssone,0,0,Duncanson,,,,,
5614,Dunkysoun,0,0,Duncanson,,,,,
5615,MacGilleglash,0,0,MacGlashan,,,,,
5616,MacGlashen,0,0,MacGlashan,,,,,
5617,MacGlashin,0,0,MacGlashan,,,,,
5618,MacGlassan,0,0,MacGlashan,,,,,
5619,MacGlassin,0,0,MacGlashan,,,,,
5620,MacGlasson,0,0,MacGlashan,,,,,
5621,MacIlleglass,0,0,MacGlashan,,,,,
5622,MacKglesson,0,0,MacGlashan,,,,,
5623,Galashan,0,0,MacGlashan,,,,,
5624,Glashan,0,0,MacGlashan,,,,,
5625,Glashen,0,0,MacGlashan,,,,,
5626,Glashin,0,0,MacGlashan,,,,,
5627,Steuarde,0,0,Stewart,,,,,
5628,Steuarte,0,0,Stewart,,,,,
5629,Steward,0,0,Stewart,,,,,
5630,Stiuard,0,0,Stewart,,,,,
5631,Stiubhard,0,0,Stewart,,,,,
5632,Stiward,0,0,Stewart,,,,,
5633,Stuard,0,0,Stewart,,,,,
5634,Stuarde,0,0,Stewart,,,,,
5635,Stuerd,0,0,Stewart,,,,,
5636,Stuward,0,0,Stewart,,,,,
5637,Steuard,0,0,Stewart,,,,,
5638,Steuart,0,0,Stewart,,,,,
5639,MacLey,0,0,MacLeay,,,,,
5640,Makley,0,0,MacLeay,,,,,
5641,MacAnally,0,0,MacInally,,,,,
5642,MacAnnally,0,0,MacInally,,,,,
5643,MacCannally,0,0,MacInally,,,,,
5644,Sproul,0,0,,"Sproule,Sprowl,Spruill,Spruyle,Spruylle",,,,
5645,Sproule,0,0,Sproul,,,,,
5646,Sprowl,0,0,Sproul,,,,,
5647,Spruill,0,0,Sproul,,,,,
5648,Spruyle,0,0,Sproul,,,,,
5649,Spruylle,0,0,Sproul,,,,,
5650,MacGarrow,0,0,,"Garro,Garroch,Gerrow",,,,
5651,Garro,0,0,MacGarrow,,,,,
5652,Garroch,0,0,MacGarrow,,,,,
5653,Gerrow,0,0,MacGarrow,,,,,
5654,Glay,0,0,MacLeay,,,,,
5655,Gley,0,0,MacLeay,,,,,
5656,Galloway,1,0,,"Gallaway,Gallouay,Gallowaye,Gallowey,Galoway,Galowey",,,,
5657,Gallaway,0,0,Galloway,,,,,
5658,Gallouay,0,0,Galloway,,,,,
5659,Gallowaye,0,0,Galloway,,,,,
5660,Gallowey,0,0,Galloway,,,,,
5661,Galoway,0,0,Galloway,,,,,
5662,Galowey,0,0,Galloway,,,,,
5663,MacGillemhicheil,0,0,,,,,,
5665,MacGillemichel,0,0,,,,,,
5666,MacGillemitchell,0,0,,,,,,
5667,MacGillemithel,0,0,,,,,,
5668,MacGillimichael,0,0,,,,,,
5669,MacGillmichell,0,0,,,,,,
5670,MacGillmitchell,0,0,,,,,,
5671,MacGilmichal,0,0,,,,,,
5672,MacGilmichel,0,0,,,,,,
5673,MacIlmichael,0,0,,,,,,
5674,MacIlmichaell,0,0,,,,,,
5675,MacIlmichall,0,0,,,,,,
5676,MacIlmichell,0,0,,,,,,
5677,MacKillimichael,0,0,,,,,,
5678,MacKillmichaell,0,0,,,,,,
5679,MacKilmichael,0,0,,,,,,
5680,MacKilmichel,0,0,,,,,,
5681,MacMicheil,0,0,,,,,,
5682,MacMichell,0,0,,,,,,
5683,MacMitchel,0,0,,,,,,
5684,MacMitchell,0,0,,,,,,
5685,MacMychel,0,0,,,,,,
5686,MacMychele,0,0,,,,,,
5687,MacOlmichaell,0,0,,,,,,
5688,Makgillemichell,0,0,,,,,,
5689,Makgilmichel,0,0,,,,,,
5690,Makmychell,0,0,,,,,,
5691,MacCloy,0,0,MacLeay,,,,,
5692,Lyle,1,0,,Lisle,,,,
5693,Lisle,0,0,Lyle,,,,,
5694,MacLae,0,0,MacLeay,,,,,
5695,MacLea,1,0,MacLeay,,,,,
5696,MacLaruan,0,0,MacLaren,,,,,
5697,MacLauren,0,0,MacLaren,,,,,
5698,MacLaurie,0,0,MacLaren,,,,,
5699,MacLaurin,0,0,MacLaren,,,,,
5700,MacLeran,0,0,MacLaren,,,,,
5701,MacLaran,0,0,MacLaren,,,,,
5703,MacLarin,0,0,MacLaren,,,,,
5706,MacClarin,0,0,MacLaren,,,,,
5707,Faed,0,0,,"Fade,Faid,Fead,Feid,Fied",,,,
5708,Fade,0,0,Faed,,,,,
5709,Faid,0,0,Faed,,,,,
5710,Fead,0,0,Faed,,,,,
5711,Feid,0,0,Faed,,,,,
5712,Fied,0,0,Faed,,,,,
5713,Patersone,0,0,Paterson,,,,,
5714,Patersoun,0,0,Paterson,,,,,
5715,Patersoune,0,0,Paterson,,,,,
5716,Patesone,0,0,Paterson,,,,,
5717,Patheson,0,0,Paterson,,,,,
5718,Pathruig,0,0,Paterson,,,,,
5719,Patieson,0,0,Paterson,,,,,
5720,Patirsone,0,0,Paterson,,,,,
5721,Patirsoun,0,0,Paterson,,,,,
5722,Patison,0,0,Paterson,,,,,
5723,Patisone,0,0,Paterson,,,,,
5724,Patisoune,0,0,Paterson,,,,,
5725,Pattinson,0,0,Paterson,,,,,
5726,Pattison,0,0,Paterson,,,,,
5727,Pattisoune,0,0,Paterson,,,,,
5728,Pattowsone,0,0,Paterson,,,,,
5729,Pait,0,0,Paton,,,,,
5730,Paitt,0,0,Paton,,,,,
5731,Patair,0,0,Paton,,,,,
5732,Pate,0,0,Paton,,,,,
5733,Patric,0,0,Paton,,,,,
5734,Pattie,0,0,Paton,,,,,
5735,Pattounsoun,0,0,Paton,,,,,
5736,Paty,0,0,Paton,,,,,
5737,Patynson,0,0,Paton,,,,,
5738,Patyrson,0,0,Paton,,,,,
5739,Pawtonsoun,0,0,Paton,,,,,
5740,Peathine,0,0,Paton,,,,,
5741,Pedair,0,0,Paton,,,,,
5742,Pedan,0,0,Paton,,,,,
5743,Pedden,0,0,Paton,,,,,
5744,Pedin,0,0,Paton,,,,,
5745,Smeayth,0,0,Smith,,,,,
5746,Smyith,0,0,Smith,,,,,
5747,Smyithe,0,0,Smith,,,,,
5748,Smyth,0,0,Smith,,,,,
5749,Smythe,0,0,Smith,,,,,
5750,Clarkson,0,0,,"Clercsone,Clerkson,Clerksone,Clerksoun,Clerksson,Clearkson,Clarksone",,,,
5751,Clercsone,0,0,Clarkson,,,,,
5752,Clerkson,0,0,Clarkson,,,,,
5753,Clerksone,0,0,Clarkson,,,,,
5754,Clerksoun,0,0,Clarkson,,,,,
5755,Clerksson,0,0,Clarkson,,,,,
5756,Clarke,0,0,Clark,,,,,
5757,Cleric,0,0,Clark,,,,,
5758,Clerie,0,0,Clark,,,,,
5759,Couric,0,0,Currie,,,,,
5760,Curie,0,0,Currie,,,,,
5761,Curray,0,0,Currie,,,,,
5762,Curre,0,0,Currie,,,,,
5763,Curri,0,0,Currie,,,,,
5764,Currye,0,0,Currie,,,,,
5765,Feresoun,0,0,MacPherson,,,,,
5766,Ferson,0,0,MacPherson,,,,,
5767,Galeaspe,0,0,Gillespie,,,,,
5768,Ghillaspic,0,0,Gillespie,,,,,
5769,Gilasp,0,0,Gillespie,,,,,
5770,Gilaspy,0,0,Gillespie,,,,,
5771,Gilhaspy,0,0,Gillespie,,,,,
5772,Gilhespy,0,0,Gillespie,,,,,
5773,Gilispie,0,0,Gillespie,,,,,
5774,Gillaspik,0,0,Gillespie,,,,,
5775,Gillaspy,0,0,Gillespie,,,,,
5776,Gillespey,0,0,Gillespie,,,,,
5777,Gellas,0,0,Gillies,,,,,
5778,Gilies,0,0,Gillies,,,,,
5779,Gilise,0,0,Gillies,,,,,
5780,Gillas,0,0,Gillies,,,,,
5781,Gilleis,0,0,Gillies,,,,,
5782,Gilles,0,0,Gillies,,,,,
5783,Gillice,0,0,Gillies,,,,,
5784,Gilliosa,0,0,Gillies,,,,,
5785,Gillise,0,0,Gillies,,,,,
5786,Gilliss,0,0,Gillies,,,,,
5787,Gylis,0,0,Gillies,,,,,
5788,Gyllis,0,0,Gillies,,,,,
5789,Gove,0,0,Gow,,,,,
5790,Gowen,0,0,Gow,,,,,
5791,Gowie,0,0,Gow,,,,,
5792,Gowin,0,0,Gow,,,,,
5793,MacA'phearsain,0,0,MacPherson,,,,,
5794,MacA'phearsoin,0,0,MacPherson,,,,,
5795,MacElpersoun,0,0,MacPherson,,,,,
5796,MacFarsane,0,0,MacPherson,,,,,
5797,MacFarsne,0,0,MacPherson,,,,,
5798,MacFarson,0,0,MacPherson,,,,,
5799,MacFerson,0,0,MacPherson,,,,,
5800,MacFersoune,0,0,MacPherson,,,,,
5801,MacForsoun,0,0,MacPherson,,,,,
5802,MacInferson,0,0,MacPherson,,,,,
5803,MacKilferson,0,0,MacPherson,,,,,
5804,MacKinfarsoun,0,0,MacPherson,,,,,
5805,MacKperson,0,0,MacPherson,,,,,
5806,MacKpharsone,0,0,MacPherson,,,,,
5807,MacPearson,0,0,MacPherson,,,,,
5808,MacPerson,0,0,MacPherson,,,,,
5809,MacPersone,0,0,MacPherson,,,,,
5810,MacPersonn,0,0,MacPherson,,,,,
5811,MacPharson,0,0,MacPherson,,,,,
5812,MacPhearson,0,0,MacPherson,,,,,
5813,MacPhersen,0,0,MacPherson,,,,,
5814,MacPhersone,0,0,MacPherson,,,,,
5815,Makfersoun,0,0,MacPherson,,,,,
5816,Makferssoun,0,0,MacPherson,,,,,
5817,Makimpersone,0,0,MacPherson,,,,,
5818,Makphersone,0,0,MacPherson,,,,,
5819,Makynparsone,0,0,MacPherson,,,,,
5820,MacChlery,0,0,,"MacAleerie,MacChlerich,MacClearey,MacCleche,MacClerie,MacClery,MacEleary,MacInclerich,MacInclerie,MacInclerycht,MacKleiry,MacLeerie,MacLerich,Maklearie,MacClerich,Cleary,Clerach,MacCleriche,MacClirie,MacClurich",,,,
5821,MacAleerie,0,0,MacChlery,,,,,
5822,MacChlerich,0,0,MacChlery,,,,,
5823,MacClearey,0,0,MacChlery,,,,,
5824,MacCleche,0,0,MacChlery,,,,,
5825,MacClerie,0,0,MacChlery,,,,,
5826,MacClery,0,0,MacChlery,,,,,
5827,MacEleary,0,0,MacChlery,,,,,
5828,Pairsone,0,0,Pearson,,,,,
5829,Pearsain,0,0,Pearson,,,,,
5830,Pearsone,0,0,Pearson,,,,,
5831,Peirson,0,0,Pearson,,,,,
5832,Peirsond,0,0,Pearson,,,,,
5833,Peirsonde,0,0,Pearson,,,,,
5834,Peirsone,0,0,Pearson,,,,,
5835,Peirsoun,0,0,Pearson,,,,,
5836,Peirsound,0,0,Pearson,,,,,
5837,Peirsounde,0,0,Pearson,,,,,
5838,Peresone,0,0,Pearson,,,,,
5839,Perison,0,0,Pearson,,,,,
5840,Perisone,0,0,Pearson,,,,,
5841,Persone,0,0,Pearson,,,,,
5842,Persoun,0,0,Pearson,,,,,
5843,Peryson,0,0,Pearson,,,,,
5844,Perysoun,0,0,Pearson,,,,,
5845,Peyrson,0,0,Pearson,,,,,
5846,Peyrsoune,0,0,Pearson,,,,,
5847,Pieresone,0,0,Pearson,,,,,
5848,Pierson,0,0,Pearson,,,,,
5849,Pirieson,0,0,Pearson,,,,,
5850,Piriesoun,0,0,Pearson,,,,,
5851,Versen,0,0,Pearson,,,,,
5852,MacMurrich,0,0,,"Makmurthe,Makvirriche,Muireach,Muireadhach,MacMhuireadhaigh,MacMhuirich,MacMhuirrich,MacMuiredhaigh,MacMuiredhuigh,MacMuirigh,MacMurriche,MacMurrycht,MacUrich,MacVarraich,MacVarrich,MacVeirrich,MacVirrich,MacVirriche,MacVoerich,MacVorich,MacVoriche,MacVorrich,MacVourich,MacVurie,MacVuririch,MacVurriche,MacMuirich,MacMurich,MacBurrich,MacBurie,MacKurrich,MacMhourich,MacOurich,MacVurich,MacVurirch",,,,
5853,Makmurthe,0,0,MacMurrich,,,,,
5854,Makvirriche,0,0,MacMurrich,,,,,
5855,Muireach,0,0,MacMurrich,,,,,
5856,Muireadhach,0,0,MacMurrich,,,,,
5857,MacMhuireadhaigh,0,0,MacMurrich,,,,,
5858,MacMhuirich,0,0,MacMurrich,,,,,
5859,MacMhuirrich,0,0,MacMurrich,,,,,
5860,MacMuiredhaigh,0,0,MacMurrich,,,,,
5861,MacMuiredhuigh,0,0,MacMurrich,,,,,
5862,MacMuirigh,0,0,MacMurrich,,,,,
5863,MacMurriche,0,0,MacMurrich,,,,,
5864,MacMurrycht,0,0,MacMurrich,,,,,
5865,MacUrich,0,0,MacMurrich,,,,,
5866,MacVarraich,0,0,MacMurrich,,,,,
5867,MacVarrich,0,0,MacMurrich,,,,,
5868,MacVeirrich,0,0,MacMurrich,,,,,
5869,MacVirrich,0,0,MacMurrich,,,,,
5870,MacVirriche,0,0,MacMurrich,,,,,
5871,MacVoerich,0,0,MacMurrich,,,,,
5872,MacVorich,0,0,MacMurrich,,,,,
5873,MacVoriche,0,0,MacMurrich,,,,,
5874,MacVorrich,0,0,MacMurrich,,,,,
5875,MacVourich,0,0,MacMurrich,,,,,
5876,MacVurie,0,0,MacMurrich,,,,,
5877,MacVuririch,0,0,MacMurrich,,,,,
5878,MacVurriche,0,0,MacMurrich,,,,,
5879,Makfarson,0,0,MacPherson,,,,,
5880,Makfassane,0,0,MacPherson,,,,,
5881,Makfersan,0,0,MacPherson,,,,,
5882,Makfersone,0,0,MacPherson,,,,,
5883,Tayllur,0,0,Taylor,,,,,
5884,Taylowre,0,0,Taylor,,,,,
5885,Taylyour,0,0,Taylor,,,,,
5886,Telyour,0,0,Taylor,,,,,
5887,Tayler,0,0,Taylor,,,,,
5888,Tayliour,0,0,Taylor,,,,,
5889,Taillor,0,0,Taylor,,,,,
5890,Taillyer,0,0,Taylor,,,,,
5891,Taylyhour,0,0,Taylor,,,,,
5892,Tayleur,0,0,Taylor,,,,,
5893,Tailliour,0,0,Taylor,,,,,
5894,Talzior,0,0,Taylor,,,,,
5895,Talzeor,0,0,Taylor,,,,,
5896,Taillur,0,0,Taylor,,,,,
5897,Talyhour,0,0,Taylor,,,,,
5898,Taillzier,0,0,Taylor,,,,,
5899,Talzour,0,0,Taylor,,,,,
5900,Tailleur,0,0,Taylor,,,,,
5901,Tailer,0,0,Taylor,,,,,
5902,Tailyeour,0,0,Taylor,,,,,
5903,Talyeor,0,0,Taylor,,,,,
5904,Tailzer,0,0,Taylor,,,,,
5905,Tailzieor,0,0,Taylor,,,,,
5906,Tailzieour,0,0,Taylor,,,,,
5907,Tyllour,0,0,Taylor,,,,,
5908,Cambrin,0,0,Cameron,,,,,
5909,Camron,0,0,Cameron,,,,,
5910,Camrone,0,0,Cameron,,,,,
5911,Camroun,0,0,Cameron,,,,,
5912,Camrowne,0,0,Cameron,,,,,
5913,Camrun,0,0,Cameron,,,,,
5914,Cameronne,0,0,Cameron,,,,,
5915,Cambrone,0,0,Cameron,,,,,
5916,Cambernon,0,0,Cameron,,,,,
5917,Cammeron,0,0,Cameron,,,,,
5918,Camirun,0,0,Cameron,,,,,
5919,Clearkson,0,0,Clarkson,,,,,
5920,Clarksone,0,0,Clarkson,,,,,
5921,Chalmers,1,0,,"Chalmour,Chalmer,Challmers,Chalmbers,Chalmyr,Chamer,Chamber,Chamyr,Chalmair,Chaumer,Chamers,Chalmairs",,"scottish,english,welsh,irish",,
5922,Chalmour,0,0,Chalmers,,,,,
5923,Chalmer,0,0,Chalmers,,,,,
5924,Challmers,0,0,Chalmers,,,,,
5925,Chalmbers,0,0,Chalmers,,,,,
5926,Chalmyr,0,0,Chalmers,,,,,
5927,Chamer,0,0,Chalmers,,,,,
5928,Chamber,0,0,Chalmers,,,,,
5929,Chamyr,0,0,Chalmers,,,,,
5930,Chalmair,0,0,Chalmers,,,,,
5931,Fall,0,0,MacPhail,,,,,
5932,Fail,0,0,MacPhail,,,,,
5933,Nickphaile,0,0,MacPhail,,,,,
5934,Pole,0,0,MacPhail,,,,,
5935,Claerk,0,0,Clark,,,,,
5936,Gilruth,0,0,,"Gilruff,Gelruth,Gilleroth,Gilrouth,Gilrooff,Gilrowth,Gilreith,Gillreith,Gylruth,Gylleroch,Gilrucht,Gilrod,Gilroth,Gilrooth",,,,
5937,Gilruff,0,0,Gilruth,,,,,
5938,Gelruth,0,0,Gilruth,,,,,
5939,Gilleroth,0,0,Gilruth,,,,,
5940,Gilrouth,0,0,Gilruth,,,,,
5941,Gilrooff,0,0,Gilruth,,,,,
5942,Gilrowth,0,0,Gilruth,,,,,
5943,Gilreith,0,0,Gilruth,,,,,
5944,Gillreith,0,0,Gilruth,,,,,
5945,Gylruth,0,0,Gilruth,,,,,
5946,Gylleroch,0,0,Gilruth,,,,,
5947,Chaumer,0,0,Chalmers,,,,,
5948,MacMartin,0,0,,"MacGillemartin,MacGillemertin,MacGilmartine,MacIlmartine,MacIlmertin,MacKillmartine,MacMertene,MacMertein,MacMertin,Mairtin,Makmartin,MacMarten,MacMartyne,MacMartun,Martine,Martyn,Martein,Martyne",,,,
5949,MacGillemartin,0,0,MacMartin,,,,,
5950,MacGillemertin,0,0,MacMartin,,,,,
5951,MacGilmartine,0,0,MacMartin,,,,,
5952,MacIlmartine,0,0,MacMartin,,,,,
5953,MacIlmertin,0,0,MacMartin,,,,,
5954,MacKillmartine,0,0,MacMartin,,,,,
5955,MacMertene,0,0,MacMartin,,,,,
5956,MacMertein,0,0,MacMartin,,,,,
5957,MacMertin,0,0,MacMartin,,,,,
5958,Mairtin,0,0,MacMartin,,,,,
5959,Makmartin,0,0,MacMartin,,,,,
5960,MacMarten,0,0,MacMartin,,,,,
5961,MacMartyne,0,0,MacMartin,,,,,
5962,MacMartun,0,0,MacMartin,,,,,
5963,Martine,0,0,MacMartin,,,,,
5964,Martyn,0,0,Martin,,,,,
5964,Martyn,0,0,MacMartin,,,,,
5965,Martein,0,0,MacMartin,,,,,
5966,Martyne,0,0,MacMartin,,,,,
5967,MacSorley,0,0,,"MacSorle,MacSorlle,MacSoirle,MacSorrle,MacSouarl,MacSorrill,MacSorll,Soirlie,Serle,Sorill,Surly,Sorlet,Surley,Surleus,Surlay,Sorlle,Sorll,Sorrie,Sourle,Sorleyson,MacSorlie,Sorlie",,,,
5968,MacSorle,0,0,MacSorley,,,,,
5969,MacSorlle,0,0,MacSorley,,,,,
5970,MacSoirle,0,0,MacSorley,,,,,
5971,MacSorrle,0,0,MacSorley,,,,,
5972,MacSouarl,0,0,MacSorley,,,,,
5973,MacSorrill,0,0,MacSorley,,,,,
5974,MacSorll,0,0,MacSorley,,,,,
5975,Soirlie,0,0,MacSorley,,,,,
5976,Serle,0,0,MacSorley,,,,,
5977,Sorill,0,0,MacSorley,,,,,
5978,Surly,0,0,MacSorley,,,,,
5979,Sorlet,0,0,MacSorley,,,,,
5980,Surley,0,0,MacSorley,,,,,
5981,Surleus,0,0,MacSorley,,,,,
5982,Surlay,0,0,MacSorley,,,,,
5983,Sorlle,0,0,MacSorley,,,,,
5984,Sorll,0,0,MacSorley,,,,,
5985,Sorrie,0,0,MacSorley,,,,,
5986,Sourle,0,0,MacSorley,,,,,
5987,Sorleyson,0,0,MacSorley,,,,,
5988,MacSorlie,0,0,MacSorley,,,,,
5989,Gilrucht,0,0,Gilruth,,,,,
5990,Gilrod,0,0,Gilruth,,,,,
5991,Gilroth,0,0,Gilruth,,,,,
5992,Gilrooth,0,0,Gilruth,,,,,
5993,Mordac,0,0,Murdoch,,,,,
5994,Mordake,0,0,Murdoch,,,,,
5995,Mordik,0,0,Murdoch,,,,,
5996,Mordoc,0,0,Murdoch,,,,,
5997,Mordok,0,0,Murdoch,,,,,
5998,Mordyk,0,0,Murdoch,,,,,
5999,Moreduc,0,0,Murdoch,,,,,
6000,Morthaich,0,0,Murdoch,,,,,
6001,Mourdac,0,0,Murdoch,,,,,
6002,Muiredach,0,0,Murdoch,,,,,
6003,Murdac,0,0,Murdoch,,,,,
6004,Murdak,0,0,Murdoch,,,,,
6005,Murdoc,0,0,Murdoch,,,,,
6006,Murdy,0,0,Murdoch,,,,,
6007,Murreich,0,0,Murdoch,,,,,
6008,Murthac,0,0,Murdoch,,,,,
6009,Murthak,0,0,Murdoch,,,,,
6010,Murdaugh,0,0,Murdoch,,,,,
6011,Murdo,0,0,Murdoch,,,,,
6012,Murdock,0,0,Murdoch,,,,,
6013,Cattanach,0,0,,"Caidh,Cananaich,Catan,Catanach,Catanache,Catanoch,Cate,Cathan,Catnach,Cattan,Cattanoch,Cattenach,Cattenoch,Ceiteach",,,,
6014,Caidh,0,0,Cattanach,,,,,
6015,Cananaich,0,0,Cattanach,,,,,
6016,Catan,0,0,Cattanach,,,,,
6017,Catanach,0,0,Cattanach,,,,,
6018,Catanache,0,0,Cattanach,,,,,
6019,Catanoch,0,0,Cattanach,,,,,
6020,Cate,0,0,Cattanach,,,,,
6021,Cathan,0,0,Cattanach,,,,,
6022,Catnach,0,0,Cattanach,,,,,
6023,Cattan,0,0,Cattanach,,,,,
6024,Cattanoch,0,0,Cattanach,,,,,
6025,Cattenach,0,0,Cattanach,,,,,
6026,Cattenoch,0,0,Cattanach,,,,,
6027,Ceiteach,0,0,Cattanach,,,,,
6028,MacInclerich,0,0,MacChlery,,,,,
6029,MacInclerie,0,0,MacChlery,,,,,
6030,MacInclerycht,0,0,MacChlery,,,,,
6031,MacKleiry,0,0,MacChlery,,,,,
6032,MacLeerie,0,0,MacChlery,,,,,
6033,MacLerich,0,0,MacChlery,,,,,
6034,Maklearie,0,0,MacChlery,,,,,
6035,MacClerich,0,0,MacChlery,,,,,
6036,Cleary,0,0,MacChlery,,,,,
6037,Clerach,0,0,MacChlery,,,,,
6038,MacCleriche,0,0,MacChlery,,,,,
6039,MacClirie,0,0,MacChlery,,,,,
6040,MacClurich,0,0,MacChlery,,,,,
6041,MacMuirich,0,0,MacMurrich,,,,,
6042,MacMurich,0,0,MacMurrich,,,,,
6043,MacBurrich,0,0,MacMurrich,,,,,
6044,MacBurie,0,0,MacMurrich,,,,,
6045,MacKurrich,0,0,MacMurrich,,,,,
6046,MacMhourich,0,0,MacMurrich,,,,,
6047,MacOurich,0,0,MacMurrich,,,,,
6048,MacVurich,0,0,MacMurrich,,,,,
6049,MacVurirch,0,0,MacMurrich,,,,,
6050,MacLeash,0,0,MacLeish,,,,,
6051,MacLeesh,0,0,MacLeish,,,,,
6052,MacLeich,0,0,MacLeish,,,,,
6053,MacLese,0,0,MacLeish,,,,,
6054,MacLess,0,0,MacLeish,,,,,
6055,MacLiss,0,0,MacLeish,,,,,
6056,Makleis,0,0,MacLeish,,,,,
6057,MacAlees,0,0,MacLeish,,,,,
6058,MacAliece,0,0,MacLeish,,,,,
6059,MacClees,0,0,MacLeish,,,,,
6060,MacCleiche,0,0,MacLeish,,,,,
6061,MacCleisch,0,0,MacLeish,,,,,
6062,MacCleishe,0,0,MacLeish,,,,,
6063,MacCleisich,0,0,MacLeish,,,,,
6064,MacClese,0,0,MacLeish,,,,,
6065,MacCleys,0,0,MacLeish,,,,,
6066,MacCliesh,0,0,MacLeish,,,,,
6067,MacColeis,0,0,MacLeish,,,,,
6068,MacColleis,0,0,MacLeish,,,,,
6069,MacHillies,0,0,MacLeish,,,,,
6070,MacIlees,0,0,MacLeish,,,,,
6071,MacIleish,0,0,MacLeish,,,,,
6072,MacIlishe,0,0,MacLeish,,,,,
6073,MacIllees,0,0,MacLeish,,,,,
6074,MacIlleese,0,0,MacLeish,,,,,
6075,MacIlleish,0,0,MacLeish,,,,,
6076,MacGleish,0,0,MacLeish,,,,,
6077,MacKethe,0,0,MacLeish,,,,,
6078,MacCracken,0,0,,"MacIlliduy,MacIllhuy,MacKildaiye,MacKeldey,MacKilday,MacAlduie,MacCachren,MacCarken,MacCrackan,MacCrackans,MacCrackens,MacCrackin,MacCrackins,MacCracktin,MacCracktine,MacCraken,MacCratic,MacCrocken,MacCrocklin,Makcrakan,Makcrakane,Makcraken,MacCraccan,MacCrachan,MacCrachen,MacCraikane,MacCrekan,MacCrekane,MacCrokane,MacKraken,MacKrekane,MacRac,MacRack,MacRacken,MacRackin,MacRagan,MacRaggan,MacReachain,MacReachan,MacRuck,MacRucke,MacGrachin,MacGrattan,MacGratten,MacGrattin,MacGreachain,MacGreachan,MacKracherne,Mannise",,,,
6079,MacIlliduy,0,0,MacCracken,,,,,
6080,MacIllhuy,0,0,MacCracken,,,,,
6081,MacKildaiye,0,0,MacCracken,,,,,
6082,MacKeldey,0,0,MacCracken,,,,,
6083,MacKilday,0,0,MacCracken,,,,,
6084,MacAlduie,0,0,MacCracken,,,,,
6085,MacNachtan,0,0,MacNaughton,,,,,
6086,MacNachten,0,0,MacNaughton,,,,,
6087,MacNachton,0,0,MacNaughton,,,,,
6088,MacNack,0,0,MacNaughton,,,,,
6089,MacNagen,0,0,MacNaughton,,,,,
6090,MacNaghtan,0,0,MacNaughton,,,,,
6091,MacNaghten,0,0,MacNaughton,,,,,
6092,MacNaghtin,0,0,MacNaughton,,,,,
6093,MacNaight,0,0,MacNaughton,,,,,
6094,MacNatt,0,0,MacNaughton,,,,,
6095,MacNattie,0,0,MacNaughton,,,,,
6096,MacNatton,0,0,MacNaughton,,,,,
6097,MacNatty,0,0,MacNaughton,,,,,
6098,MacNauchton,0,0,MacNaughton,,,,,
6099,MacNaugh,0,0,MacNaughton,,,,,
6100,MacNaught,0,0,MacNaughton,,,,,
6101,MacNaughtan,0,0,MacNaughton,,,,,
6102,MacNaughten,0,0,MacNaughton,,,,,
6103,MacNete,0,0,MacNaughton,,,,,
6104,MacNette,0,0,MacNaughton,,,,,
6105,MacNetten,0,0,MacNaughton,,,,,
